outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP3_402_84611_20141023_210022_M1_scripted.sph	84611	20141023	210022	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205846_D1_scripted.sph	84611	20141023	205846	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210039_S2_scripted.sph	84611	20141023	210039	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205858_C6_scripted.sph	84611	20141023	205858	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210154_S1_scripted.sph	84611	20141023	210154	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210004_O3_scripted.sph	84611	20141023	210004	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205947_C1_scripted.sph	84611	20141023	205947	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210055_S6_scripted.sph	84611	20141023	210055	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210029_O6_scripted.sph	84611	20141023	210029	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210200_A1_scripted.sph	84611	20141023	210200	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205835_O8_scripted.sph	84611	20141023	205835	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210240_S9_scripted.sph	84611	20141023	210240	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210209_S4_scripted.sph	84611	20141023	210209	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210131_D2_scripted.sph	84611	20141023	210131	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210122_T2_scripted.sph	84611	20141023	210122	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205905_T1_scripted.sph	84611	20141023	205905	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205940_S8_scripted.sph	84611	20141023	205940	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210141_S3_scripted.sph	84611	20141023	210141	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205815_R1_scripted.sph	84611	20141023	205815	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210217_N1_scripted.sph	84611	20141023	210217	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210112_S5_scripted.sph	84611	20141023	210112	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205825_O1_scripted.sph	84611	20141023	205825	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210103_D3_scripted.sph	84611	20141023	210103	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210013_C4_scripted.sph	84611	20141023	210013	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_210225_S7_scripted.sph	84611	20141023	210225	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84611_20141023_205958_C2_scripted.sph	84611	20141023	205958	84611	inLine	CENTRAL	F	CAR_KIT	32	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_84737_20150129_234234_S5_scripted.sph	84737	20150129	234234	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234120_C4_scripted.sph	84737	20150129	234120	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234243_T2_scripted.sph	84737	20150129	234243	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_233906_R1_scripted.sph	84737	20150129	233906	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234051_C1_scripted.sph	84737	20150129	234051	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_233932_O8_scripted.sph	84737	20150129	233932	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_233956_C6_scripted.sph	84737	20150129	233956	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234322_A1_scripted.sph	84737	20150129	234322	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234401_S7_scripted.sph	84737	20150129	234401	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234042_S8_scripted.sph	84737	20150129	234042	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234159_O5_scripted.sph	84737	20150129	234159	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234415_S9_scripted.sph	84737	20150129	234415	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234131_M1_scripted.sph	84737	20150129	234131	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234139_O6_scripted.sph	84737	20150129	234139	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234336_S4_scripted.sph	84737	20150129	234336	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_233944_D1_scripted.sph	84737	20150129	233944	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234315_S1_scripted.sph	84737	20150129	234315	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234006_T1_scripted.sph	84737	20150129	234006	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234151_S2_scripted.sph	84737	20150129	234151	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234346_N1_scripted.sph	84737	20150129	234346	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234305_S3_scripted.sph	84737	20150129	234305	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234254_D2_scripted.sph	84737	20150129	234254	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234110_O3_scripted.sph	84737	20150129	234110	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_233918_O1_scripted.sph	84737	20150129	233918	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234102_C2_scripted.sph	84737	20150129	234102	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234014_O2_scripted.sph	84737	20150129	234014	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234212_S6_scripted.sph	84737	20150129	234212	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84737_20150129_234221_D3_scripted.sph	84737	20150129	234221	84737	inLine	CENTRAL	M	PUBLIC_PLACE	45	INDOSAT	ADVAN	0	8000
BABEL_OP3_402_84815_20141225_190734_S5_scripted.sph	84815	20141225	190734	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190830_S4_scripted.sph	84815	20141225	190830	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190535_O2_scripted.sph	84815	20141225	190535	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190812_S1_scripted.sph	84815	20141225	190812	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190858_S9_scripted.sph	84815	20141225	190858	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190642_M1_scripted.sph	84815	20141225	190642	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190528_T1_scripted.sph	84815	20141225	190528	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190718_S6_scripted.sph	84815	20141225	190718	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190618_C2_scripted.sph	84815	20141225	190618	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190724_D3_scripted.sph	84815	20141225	190724	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190702_S2_scripted.sph	84815	20141225	190702	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190634_C4_scripted.sph	84815	20141225	190634	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190504_O8_scripted.sph	84815	20141225	190504	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190743_T2_scripted.sph	84815	20141225	190743	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190626_O3_scripted.sph	84815	20141225	190626	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190510_D1_scripted.sph	84815	20141225	190510	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190840_N1_scripted.sph	84815	20141225	190840	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190600_S8_scripted.sph	84815	20141225	190600	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190520_C6_scripted.sph	84815	20141225	190520	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190441_R1_scripted.sph	84815	20141225	190441	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190754_D2_scripted.sph	84815	20141225	190754	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190650_O6_scripted.sph	84815	20141225	190650	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190849_S7_scripted.sph	84815	20141225	190849	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190818_A1_scripted.sph	84815	20141225	190818	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190803_S3_scripted.sph	84815	20141225	190803	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190608_C1_scripted.sph	84815	20141225	190608	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190708_O5_scripted.sph	84815	20141225	190708	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_84815_20141225_190454_O1_scripted.sph	84815	20141225	190454	84815	inLine	CENTRAL	M	STREET	16	THREE	CROSS	0	8000
BABEL_OP3_402_85248_20150109_002743_C4_scripted.sph	85248	20150109	002743	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002937_A1_scripted.sph	85248	20150109	002937	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002816_O5_scripted.sph	85248	20150109	002816	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002624_C6_scripted.sph	85248	20150109	002624	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002612_D1_scripted.sph	85248	20150109	002612	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002829_S6_scripted.sph	85248	20150109	002829	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_003020_S9_scripted.sph	85248	20150109	003020	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002734_O3_scripted.sph	85248	20150109	002734	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002641_O2_scripted.sph	85248	20150109	002641	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_003009_S7_scripted.sph	85248	20150109	003009	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002751_M1_scripted.sph	85248	20150109	002751	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002855_T2_scripted.sph	85248	20150109	002855	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002708_S8_scripted.sph	85248	20150109	002708	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002948_S4_scripted.sph	85248	20150109	002948	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002536_R1_scripted.sph	85248	20150109	002536	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002921_S3_scripted.sph	85248	20150109	002921	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002547_O1_scripted.sph	85248	20150109	002547	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002957_N1_scripted.sph	85248	20150109	002957	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002835_D3_scripted.sph	85248	20150109	002835	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002717_C1_scripted.sph	85248	20150109	002717	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002847_S5_scripted.sph	85248	20150109	002847	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002808_S2_scripted.sph	85248	20150109	002808	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002727_C2_scripted.sph	85248	20150109	002727	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002758_O6_scripted.sph	85248	20150109	002758	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002906_D2_scripted.sph	85248	20150109	002906	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002633_T1_scripted.sph	85248	20150109	002633	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002600_O8_scripted.sph	85248	20150109	002600	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_85248_20150109_002930_S1_scripted.sph	85248	20150109	002930	85248	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_86191_20141105_133258_A1_scripted.sph	86191	20141105	133258	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133153_D3_scripted.sph	86191	20141105	133153	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132900_O1_scripted.sph	86191	20141105	132900	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133332_S7_scripted.sph	86191	20141105	133332	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133146_S6_scripted.sph	86191	20141105	133146	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133113_O6_scripted.sph	86191	20141105	133113	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133125_S2_scripted.sph	86191	20141105	133125	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133226_D2_scripted.sph	86191	20141105	133226	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132922_D1_scripted.sph	86191	20141105	132922	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133026_C1_scripted.sph	86191	20141105	133026	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133215_T2_scripted.sph	86191	20141105	133215	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133104_M1_scripted.sph	86191	20141105	133104	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133044_O3_scripted.sph	86191	20141105	133044	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133053_C4_scripted.sph	86191	20141105	133053	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133016_S8_scripted.sph	86191	20141105	133016	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132910_O8_scripted.sph	86191	20141105	132910	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133036_C2_scripted.sph	86191	20141105	133036	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133240_S3_scripted.sph	86191	20141105	133240	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132933_C6_scripted.sph	86191	20141105	132933	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133311_S4_scripted.sph	86191	20141105	133311	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132845_R1_scripted.sph	86191	20141105	132845	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133134_O5_scripted.sph	86191	20141105	133134	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133251_S1_scripted.sph	86191	20141105	133251	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132940_T1_scripted.sph	86191	20141105	132940	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133342_S9_scripted.sph	86191	20141105	133342	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_132948_O2_scripted.sph	86191	20141105	132948	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133321_N1_scripted.sph	86191	20141105	133321	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86191_20141105_133205_S5_scripted.sph	86191	20141105	133205	86191	inLine	EASTERN	F	HOME_OFFICE_MOBILE	35	SMARTFREN	SMARTFREN	0	8000
BABEL_OP3_402_86722_20141101_205808_S8_scripted.sph	86722	20141101	205808	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210029_D2_scripted.sph	86722	20141101	210029	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210124_S4_scripted.sph	86722	20141101	210124	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205637_O1_scripted.sph	86722	20141101	205637	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205947_S6_scripted.sph	86722	20141101	205947	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205706_D1_scripted.sph	86722	20141101	205706	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205911_O6_scripted.sph	86722	20141101	205911	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205839_O3_scripted.sph	86722	20141101	205839	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210018_T2_scripted.sph	86722	20141101	210018	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205818_C1_scripted.sph	86722	20141101	205818	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205739_O2_scripted.sph	86722	20141101	205739	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205955_D3_scripted.sph	86722	20141101	205955	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210149_S7_scripted.sph	86722	20141101	210149	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205718_C6_scripted.sph	86722	20141101	205718	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210055_S1_scripted.sph	86722	20141101	210055	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210041_S3_scripted.sph	86722	20141101	210041	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205935_O5_scripted.sph	86722	20141101	205935	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205829_C2_scripted.sph	86722	20141101	205829	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210134_N1_scripted.sph	86722	20141101	210134	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205651_O8_scripted.sph	86722	20141101	205651	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_210110_A1_scripted.sph	86722	20141101	210110	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205729_T1_scripted.sph	86722	20141101	205729	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
BABEL_OP3_402_86722_20141101_205925_S2_scripted.sph	86722	20141101	205925	86722	inLine	EASTERN	F	STREET	45	XL	NOKIA	0	8000
